Object-SID	Rights-Guid	Organizational-Unit-Name	Schema-ID-GUID	Common-Name	NT-Security-Descriptor	Object-Category	ms-Exch-Mailbox-Security-Descriptor

0			7f561284-5301-11d1-a9c5-0000f80367c1	ACS-Max-Peak-Bandwidth	5	1800	0	
0			7f56127c-5301-11d1-a9c5-0000f80367c1	ACS-Max-Peak-Bandwidth-Per-Flow	5	1800	0	
0			f0722311-aef5-11d1-bdcf-0000f80367c1	ACS-Max-Size-Of-RSVP-Account-File	5	1800	0	
0			1cb3559d-56d0-11d1-a9c6-0000f80367c1	ACS-Max-Size-Of-RSVP-Log-File	5	1800	0	
0			81f6e0df-3b90-11d2-90cc-00c04fd91ab1	ACS-Max-Token-Bucket-Per-Flow	5	1800	0	
0			7f56127b-5301-11d1-a9c5-0000f80367c1	ACS-Max-Token-Rate-Per-Flow	5	1800	0	
0			87a2d8f9-3b90-11d2-90cc-00c04fd91ab1	ACS-Maximum-SDU-Size	5	1800	0	
0			9c65329b-3b90-11d2-90cc-00c04fd91ab1	ACS-Minimum-Delay-Variation	5	1800	0	
0			9517fefb-3b90-11d2-90cc-00c04fd91ab1	ACS-Minimum-Latency	5	1800	0	
0			8d0e7195-3b90-11d2-90cc-00c04fd91ab1	ACS-Minimum-Policed-Size	5	1800	0	
0			aec2cfe3-3b90-11d2-90cc-00c04fd91ab1	ACS-Non-Reserved-Max-SDU-Size	5	1800	0	
0			b6873917-3b90-11d2-90cc-00c04fd91ab1	ACS-Non-Reserved-Min-Policed-Size	5	1800	0	
0			a331a73f-3b90-11d2-90cc-00c04fd91ab1	ACS-Non-Reserved-Peak-Rate	5	1800	0	
0			a916d7c9-3b90-11d2-90cc-00c04fd91ab1	ACS-Non-Reserved-Token-Size	5	1800	0	
0			1cb355a2-56d0-11d1-a9c6-0000f80367c1	ACS-Non-Reserved-Tx-Limit	5	1800	0	
0			f072230d-aef5-11d1-bdcf-0000f80367c1	ACS-Non-Reserved-Tx-Size	5	1800	0	
0			7f561282-5301-11d1-a9c5-0000f80367c1	ACS-Permission-Bits	5	1800	0	
0			1cb3559a-56d0-11d1-a9c6-0000f80367c1	ACS-Policy-Name	5	1800	0	
0			7f561281-5301-11d1-a9c5-0000f80367c1	ACS-Priority	5	1800	0	
0			f072230f-aef5-11d1-bdcf-0000f80367c1	ACS-RSVP-Account-Files-Location	5	1800	0	
0			1cb3559b-56d0-11d1-a9c6-0000f80367c1	ACS-RSVP-Log-Files-Location	5	1800	0	
0			7f56127f-5301-11d1-a9c5-0000f80367c1	ACS-Service-Type	5	1800	0	
0			7f561279-5301-11d1-a9c5-0000f80367c1	ACS-Time-Of-Day	5	1800	0	
0			7f561280-5301-11d1-a9c5-0000f80367c1	ACS-Total-No-Of-Flows	5	1800	0	
0			7cbd59a5-3b90-11d2-90cc-00c04fd91ab1	ACS-Server-List	5	1800	0	
0			6d05fb41-246b-11d0-a9c8-00aa006c33ed	Additional-Information	5	1800	0	
0			032160be-9824-11d1-aec0-0000f80367c1	Additional-Trusted-Service-Names	5	1800	0	
0			f0f8ff84-1191-11d0-a060-00aa006c33ed	Address	5	1800	0	
0			f70b6e48-06f4-11d2-aa53-00c04fd7d83a	Address-Book-Roots	5	1800	0	
0			5fd42461-1262-11d0-a060-00aa006c33ed	Address-Entry-Display-Table	5	1800	0	
0			5fd42462-1262-11d0-a060-00aa006c33ed	Address-Entry-Display-Table-MSDOS	5	1800	0	
0			16775781-47f3-11d1-a9c3-0000f80367c1	Address-Home	5	1800	0	
0			5fd42463-1262-11d0-a060-00aa006c33ed	Address-Syntax	5	1800	0	
0			5fd42464-1262-11d0-a060-00aa006c33ed	Address-Type	5	1800	0	
0			553fd038-f32e-11d0-b0bc-00c04fd8dca6	Admin-Context-Menu	5	1800	0	
0			bf967918-0de6-11d0-a285-00aa003049e2	Admin-Count	5	1800	0	
0			bf967919-0de6-11d0-a285-00aa003049e2	Admin-Description	5	1800	0	
0			bf96791a-0de6-11d0-a285-00aa003049e2	Admin-Display-Name	5	1800	0	
0			18f9b67d-5ac6-4b3b-97db-d0a406afb7ba	Admin-Multiselect-Property-Pages	5	1800	0	
0			52458038-ca6a-11d0-afff-0000f80367c1	Admin-Property-Pages	5	1800	0	
0			9a7ad940-ca53-11d1-bbd0-0080c76670c0	Allowed-Attributes	5	1800	0	
0			9a7ad941-ca53-11d1-bbd0-0080c76670c0	Allowed-Attributes-Effective	5	1800	0	
0			9a7ad942-ca53-11d1-bbd0-0080c76670c0	Allowed-Child-Classes	5	1800	0	
0			9a7ad943-ca53-11d1-bbd0-0080c76670c0	Allowed-Child-Classes-Effective	5	1800	0	
0			00fbf30c-91fe-11d1-aebc-0000f80367c1	Alt-Security-Identities	5	1800	0	
0			45b01500-c419-11d1-bbc9-0080c76670c0	ANR	5	1800	0	
0			96a7dd65-9118-11d1-aebc-0000f80367c1	App-Schema-Version	5	1800	0	
0			dd712226-10e4-11d0-a05f-00aa006c33ed	Application-Name	5	1800	0	
0			8297931d-86d3-11d0-afda-00c04fd930c9	Applies-To	5	1800	0	
0			ba305f75-47e3-11d0-a1a6-00c04fd930c9	Asset-Number	5	1800	0	
0			0296c11c-40da-11d1-a9c0-0000f80367c1	Assistant	5	1800	0	
0			398f63c0-ca60-11d1-bbd1-0000f81f10c0	Assoc-NT-Account	5	1800	0	
0			3320fc38-c379-4c17-a510-1bdf6133c5da	associatedDomain	5	1800	0	
0			f7fbfc45-85ab-42a4-a435-780e62f7858b	associatedName	5	1800	0	
0			fa4693bb-7bc2-4cb9-81a8-c99c43b7905e	attributeCertificateAttribute	5	1800	0	
0			cb843f80-48d9-11d1-a9c3-0000f80367c1	Attribute-Display-Names	5	1800	0	
0			bf967922-0de6-11d0-a285-00aa003049e2	Attribute-ID	5	1800	0	
0			bf967924-0de6-11d0-a285-00aa003049e2	Attribute-Security-GUID	5	1800	0	
0			bf967925-0de6-11d0-a285-00aa003049e2	Attribute-Syntax	5	1800	0	
0			9a7ad944-ca53-11d1-bbd0-0080c76670c0	Attribute-Types	5	1800	0	
0			d0e1d224-e1a0-42ce-a2da-793ba5244f35	audio	5	1800	0	
0			6da8a4fe-0e52-11d0-a286-00aa003049e2	Auditing-Policy	5	1800	0	
0			bf967928-0de6-11d0-a285-00aa003049e2	Authentication-Options	5	1800	0	
0			1677578d-47f3-11d1-a9c3-0000f80367c1	Authority-Revocation-List	5	1800	0	
0			bf96792c-0de6-11d0-a285-00aa003049e2	Auxiliary-Class	5	1800	0	
0			bf96792d-0de6-11d0-a285-00aa003049e2	Bad-Password-Time	5	1800	0	
0			bf96792e-0de6-11d0-a285-00aa003049e2	Bad-Pwd-Count	5	1800	0	
0			1f0075f9-7e40-11d0-afd6-00c04fd930c9	Birth-Location	5	1800	0	
0			d50c2cdb-8951-11d1-aebc-0000f80367c1	Bridgehead-Server-List-BL	5	1800	0	
0			d50c2cda-8951-11d1-aebc-0000f80367c1	Bridgehead-Transport-List	5	1800	0	
0			f87fa54b-b2c5-4fd7-88c0-daccb21d93c5	buildingName	5	1800	0	
0			bf96792f-0de6-11d0-a285-00aa003049e2	Builtin-Creation-Time	5	1800	0	
0			bf967930-0de6-11d0-a285-00aa003049e2	Builtin-Modified-Count	5	1800	0	
0			bf967931-0de6-11d0-a285-00aa003049e2	Business-Category	5	1800	0	
0			ba305f76-47e3-11d0-a1a6-00c04fd930c9	Bytes-Per-Minute	5	1800	0	
0			bf967932-0de6-11d0-a285-00aa003049e2	CA-Certificate	5	1800	0	
0			963d2740-48be-11d1-a9c3-0000f80367c1	CA-Certificate-DN	5	1800	0	
0			963d2735-48be-11d1-a9c3-0000f80367c1	CA-Connect	5	1800	0	
0			963d2738-48be-11d1-a9c3-0000f80367c1	CA-Usages	5	1800	0	
0			963d2736-48be-11d1-a9c3-0000f80367c1	CA-WEB-URL	5	1800	0	
0			d9e18314-8939-11d1-aebc-0000f80367c1	Can-Upgrade-Script	5	1800	0	
0			9a7ad945-ca53-11d1-bbd0-0080c76670c0	Canonical-Name	5	1800	0	
0			d4159c92-957d-4a87-8a67-8d2934e01649	carLicense	5	1800	0	
0			7bfdcb81-4807-11d1-a9c3-0000f80367c1	Catalogs	5	1800	0	
0			7bfdcb7e-4807-11d1-a9c3-0000f80367c1	Categories	5	1800	0	
0			7d6c0e94-7e20-11d0-afd6-00c04fd930c9	Category-Id	5	1800	0	
0			963d2732-48be-11d1-a9c3-0000f80367c1	Certificate-Authority-Object	5	1800	0	
0			1677579f-47f3-11d1-a9c3-0000f80367c1	Certificate-Revocation-List	5	1800	0	
0			2a39c5b1-8960-11d1-aebc-0000f80367c1	Certificate-Templates	5	1800	0	
0			548e1c22-dea6-11d0-b010-0000f80367c1	Class-Display-Name	5	1800	0	
0			bf967938-0de6-11d0-a285-00aa003049e2	Code-Page	5	1800	0	
0			bf96793b-0de6-11d0-a285-00aa003049e2	COM-ClassID	5	1800	0	
0			281416d9-1968-11d0-a28f-00aa003049e2	COM-CLSID	5	1800	0	
0			bf96793c-0de6-11d0-a285-00aa003049e2	COM-InterfaceID	5	1800	0	
0			281416dd-1968-11d0-a28f-00aa003049e2	COM-Other-Prog-Id	5	1800	0	
0			bf96793d-0de6-11d0-a285-00aa003049e2	COM-ProgID	5	1800	0	
0			281416db-1968-11d0-a28f-00aa003049e2	COM-Treat-As-Class-Id	5	1800	0	
0			281416de-1968-11d0-a28f-00aa003049e2	COM-Typelib-Id	5	1800	0	
0			281416da-1968-11d0-a28f-00aa003049e2	COM-Unique-LIBID	5	1800	0	
0			bf96793e-0de6-11d0-a285-00aa003049e2	Comment	5	1800	0	
0			bf96793f-0de6-11d0-a285-00aa003049e2	Common-Name	5	1800	0	
0			f0f8ff88-1191-11d0-a060-00aa006c33ed	Company	5	1800	0	
0			bf967943-0de6-11d0-a285-00aa003049e2	Content-Indexing-Allowed	5	1800	0	
0			4d8601ee-ac85-11d0-afe3-00c04fd930c9	Context-Menu	5	1800	0	
0			6da8a4fc-0e52-11d0-a286-00aa003049e2	Control-Access-Rights	5	1800	0	
0			bf967944-0de6-11d0-a285-00aa003049e2	Cost	5	1800	0	
0			5fd42471-1262-11d0-a060-00aa006c33ed	Country-Code	5	1800	0	
0			bf967945-0de6-11d0-a285-00aa003049e2	Country-Name	5	1800	0	
0			2b09958a-8931-11d1-aebc-0000f80367c1	Create-Dialog	5	1800	0	
0			2df90d73-009f-11d2-aa4c-00c04fd7d83a	Create-Time-Stamp	5	1800	0	
0			2b09958b-8931-11d1-aebc-0000f80367c1	Create-Wizard-Ext	5	1800	0	
0			bf967946-0de6-11d0-a285-00aa003049e2	Creation-Time	5	1800	0	
0			4d8601ed-ac85-11d0-afe3-00c04fd930c9	Creation-Wizard	5	1800	0	
0			7bfdcb85-4807-11d1-a9c3-0000f80367c1	Creator	5	1800	0	
0			963d2737-48be-11d1-a9c3-0000f80367c1	CRL-Object	5	1800	0	
0			963d2731-48be-11d1-a9c3-0000f80367c1	CRL-Partitioned-Revocation-List	5	1800	0	
0			167757b2-47f3-11d1-a9c3-0000f80367c1	Cross-Certificate-Pair	5	1800	0	
0			1f0075fe-7e40-11d0-afd6-00c04fd930c9	Curr-Machine-Id	5	1800	0	
0			1f0075fc-7e40-11d0-afd6-00c04fd930c9	Current-Location	5	1800	0	
0			963d273f-48be-11d1-a9c3-0000f80367c1	Current-Parent-CA	5	1800	0	
0			bf967947-0de6-11d0-a285-00aa003049e2	Current-Value	5	1800	0	
0			bf96799c-0de6-11d0-a285-00aa003049e2	DBCS-Pwd	5	1800	0	
0			bf967948-0de6-11d0-a285-00aa003049e2	Default-Class-Store	5	1800	0	
0			720bc4e2-a54a-11d0-afdf-00c04fd930c9	Default-Group	5	1800	0	
0			b7b13116-b82e-11d0-afee-0000f80367c1	Default-Hiding-Value	5	1800	0	
0			bf96799f-0de6-11d0-a285-00aa003049e2	Default-Local-Policy-Object	5	1800	0	
0			26d97367-6070-11d1-a9c6-0000f80367c1	Default-Object-Category	5	1800	0	
0			281416c8-1968-11d0-a28f-00aa003049e2	Default-Priority	5	1800	0	
0			807a6d30-1669-11d0-a064-00aa006c33ed	Default-Security-Descriptor	5	1800	0	
0			167757b5-47f3-11d1-a9c3-0000f80367c1	Delta-Revocation-List	5	1800	0	
0			bf96794f-0de6-11d0-a285-00aa003049e2	Department	5	1800	0	
0			be9ef6ee-cbc7-4f22-b27b-96967e7ee585	departmentNumber	5	1800	0	
0			bf967950-0de6-11d0-a285-00aa003049e2	Description	5	1800	0	
0			eea65906-8ac6-11d0-afda-00c04fd930c9	Desktop-Profile	5	1800	0	
0			bf967951-0de6-11d0-a285-00aa003049e2	Destination-Indicator	5	1800	0	
0			963d2750-48be-11d1-a9c3-0000f80367c1	dhcp-Classes	5	1800	0	
0			963d2741-48be-11d1-a9c3-0000f80367c1	dhcp-Flags	5	1800	0	
0			963d2742-48be-11d1-a9c3-0000f80367c1	dhcp-Identification	5	1800	0	
0			963d2747-48be-11d1-a9c3-0000f80367c1	dhcp-Mask	5	1800	0	
0			963d2754-48be-11d1-a9c3-0000f80367c1	dhcp-MaxKey	5	1800	0	
0			963d2744-48be-11d1-a9c3-0000f80367c1	dhcp-Obj-Description	5	1800	0	
0			963d2743-48be-11d1-a9c3-0000f80367c1	dhcp-Obj-Name	5	1800	0	
0			963d274f-48be-11d1-a9c3-0000f80367c1	dhcp-Options	5	1800	0	
0			963d2753-48be-11d1-a9c3-0000f80367c1	dhcp-Properties	5	1800	0	
0			963d2748-48be-11d1-a9c3-0000f80367c1	dhcp-Ranges	5	1800	0	
0			963d274a-48be-11d1-a9c3-0000f80367c1	dhcp-Reservations	5	1800	0	
0			963d2745-48be-11d1-a9c3-0000f80367c1	dhcp-Servers	5	1800	0	
0			963d2749-48be-11d1-a9c3-0000f80367c1	dhcp-Sites	5	1800	0	
0			963d2752-48be-11d1-a9c3-0000f80367c1	dhcp-State	5	1800	0	
0			963d2746-48be-11d1-a9c3-0000f80367c1	dhcp-Subnets	5	1800	0	
0			963d273b-48be-11d1-a9c3-0000f80367c1	dhcp-Type	5	1800	0	
0			963d273a-48be-11d1-a9c3-0000f80367c1	dhcp-Unique-Key	5	1800	0	
0			963d2755-48be-11d1-a9c3-0000f80367c1	dhcp-Update-Time	5	1800	0	
0			bf967953-0de6-11d0-a285-00aa003049e2	Display-Name	5	1800	0	
0			bf967954-0de6-11d0-a285-00aa003049e2	Display-Name-Printable	5	1800	0	
0			9a7ad946-ca53-11d1-bbd0-0080c76670c0	DIT-Content-Rules	5	1800	0	
0			fe6136a0-2073-11d0-a9c2-00aa006c33ed	Division	5	1800	0	
0			f0f8ff8b-1191-11d0-a060-00aa006c33ed	DMD-Location	5	1800	0	
0			167757b9-47f3-11d1-a9c3-0000f80367c1	DMD-Name	5	1800	0	
0			2df90d86-009f-11d2-aa4c-00c04fd7d83a	DN-Reference-Update	5	1800	0	
0			e0fa1e65-9b45-11d0-afdd-00c04fd930c9	Dns-Allow-Dynamic	5	1800	0	
0			e0fa1e66-9b45-11d0-afdd-00c04fd930c9	Dns-Allow-XFR	5	1800	0	
0			72e39547-7b18-11d1-adef-00c04fd8d5cd	DNS-Host-Name	5	1800	0	
0			e0fa1e68-9b45-11d0-afdd-00c04fd930c9	Dns-Notify-Secondaries	5	1800	0	
0			675a15fe-3b70-11d2-90cc-00c04fd91ab1	DNS-Property	5	1800	0	
0			e0fa1e69-9b45-11d0-afdd-00c04fd930c9	Dns-Record	5	1800	0	
0			bf967959-0de6-11d0-a285-00aa003049e2	Dns-Root	5	1800	0	
0			e0fa1e67-9b45-11d0-afdd-00c04fd930c9	Dns-Secure-Secondaries	5	1800	0	
0			d5eb2eb7-be4e-463b-a214-634a44d7392e	DNS-Tombstoned	5	1800	0	
0			f18a8e19-af5f-4478-b096-6f35c27eb83f	documentAuthor	5	1800	0	
0			0b21ce82-ff63-46d9-90fb-c8b9f24e97b9	documentIdentifier	5	1800	0	
0			b958b14e-ac6d-4ec4-8892-be70b69f7281	documentLocation	5	1800	0	
0			170f09d7-eb69-448a-9a30-f1afecfd32d7	documentPublisher	5	1800	0	
0			de265a9c-ff2c-47b9-91dc-6e6fe2c43062	documentTitle	5	1800	0	
0			94b3a8a9-d613-4cec-9aad-5fbcc1046b43	documentVersion	5	1800	0	
0			7bfdcb7a-4807-11d1-a9c3-0000f80367c1	Domain-Certificate-Authorities	5	1800	0	
0			19195a55-6da0-11d0-afd3-00c04fd930c9	Domain-Component	5	1800	0	
0			b000ea7b-a086-11d0-afdd-00c04fd930c9	Domain-Cross-Ref	5	1800	0	
0			963d2734-48be-11d1-a9c3-0000f80367c1	Domain-ID	5	1800	0	
0			7f561278-5301-11d1-a9c5-0000f80367c1	Domain-Identifier	5	1800	0	
0			bf96795d-0de6-11d0-a285-00aa003049e2	Domain-Policy-Object	5	1800	0	
0			80a67e2a-9f22-11d0-afdd-00c04fd930c9	Domain-Policy-Reference	5	1800	0	
0			bf96795e-0de6-11d0-a285-00aa003049e2	Domain-Replica	5	1800	0	
0			80a67e29-9f22-11d0-afdd-00c04fd930c9	Domain-Wide-Policy	5	1800	0	
0			1a1aa5b5-262e-4df6-af04-2cf6b0d80048	drink	5	1800	0	
0			281416c5-1968-11d0-a28f-00aa003049e2	Driver-Name	5	1800	0	
0			ba305f6e-47e3-11d0-a1a6-00c04fd930c9	Driver-Version	5	1800	0	
0			d167aa4b-8b08-11d2-9939-0000f87a57d4	DS-Core-Propagation-Data	5	1800	0	
0			f0f8ff86-1191-11d0-a060-00aa006c33ed	DS-Heuristics	5	1800	0	
0			ee8d0ae0-6f91-11d2-9905-0000f87a57d4	DS-UI-Admin-Maximum	5	1800	0	
0			f6ea0a94-6f91-11d2-9905-0000f87a57d4	DS-UI-Admin-Notification	5	1800	0	
0			fcca766a-6f91-11d2-9905-0000f87a57d4	DS-UI-Shell-Maximum	5	1800	0	
0			167757bc-47f3-11d1-a9c3-0000f80367c1	DSA-Signature	5	1800	0	
0			52458021-ca6a-11d0-afff-0000f80367c1	Dynamic-LDAP-Server	5	1800	0	
0			bf967961-0de6-11d0-a285-00aa003049e2	E-mail-Addresses	5	1800	0	
0			8e4eb2ec-4712-11d0-a1a0-00c04fd930c9	EFSPolicy	5	1800	0	
0			bf967962-0de6-11d0-a285-00aa003049e2	Employee-ID	5	1800	0	
0			a8df73ef-c5ea-11d1-bbcb-0080c76670c0	Employee-Number	5	1800	0	
0			a8df73f0-c5ea-11d1-bbcb-0080c76670c0	Employee-Type	5	1800	0	
0			a8df73f2-c5ea-11d1-bbcb-0080c76670c0	Enabled	5	1800	0	
0			bf967963-0de6-11d0-a285-00aa003049e2	Enabled-Connection	5	1800	0	
0			2a39c5b3-8960-11d1-aebc-0000f80367c1	Enrollment-Providers	5	1800	0	
0			d213decc-d81a-4384-aac2-dcfcfd631cf8	Entry-TTL	5	1800	0	
0			9a7ad947-ca53-11d1-bbd0-0080c76670c0	Extended-Attribute-Info	5	1800	0	
0			bf967966-0de6-11d0-a285-00aa003049e2	Extended-Chars-Allowed	5	1800	0	
0			9a7ad948-ca53-11d1-bbd0-0080c76670c0	Extended-Class-Info	5	1800	0	
0			bf967972-0de6-11d0-a285-00aa003049e2	Extension-Name	5	1800	0	
0			d24e2846-1dd9-4bcf-99d7-a6227cc86da7	Extra-Columns	5	1800	0	
0			bf967974-0de6-11d0-a285-00aa003049e2	Facsimile-Telephone-Number	5	1800	0	
0			d9e18315-8939-11d1-aebc-0000f80367c1	File-Ext-Priority	5	1800	0	
0			bf967976-0de6-11d0-a285-00aa003049e2	Flags	5	1800	0	
0			b7b13117-b82e-11d0-afee-0000f80367c1	Flat-Name	5	1800	0	
0			bf967977-0de6-11d0-a285-00aa003049e2	Force-Logoff	5	1800	0	
0			3e97891e-8c01-11d0-afda-00c04fd930c9	Foreign-Identifier	5	1800	0	
0			7bfdcb88-4807-11d1-a9c3-0000f80367c1	Friendly-Names	5	1800	0	
0			9a7ad949-ca53-11d1-bbd0-0080c76670c0	From-Entry	5	1800	0	
0			bf967979-0de6-11d0-a285-00aa003049e2	From-Server	5	1800	0	
0			2a132578-9373-11d1-aebc-0000f80367c1	Frs-Computer-Reference	5	1800	0	
0			2a132579-9373-11d1-aebc-0000f80367c1	Frs-Computer-Reference-BL	5	1800	0	
0			2a13257a-9373-11d1-aebc-0000f80367c1	FRS-Control-Data-Creation	5	1800	0	
0			2a13257b-9373-11d1-aebc-0000f80367c1	FRS-Control-Inbound-Backlog	5	1800	0	
0			2a13257c-9373-11d1-aebc-0000f80367c1	FRS-Control-Outbound-Backlog	5	1800	0	
0			1be8f171-a9ff-11d0-afe2-00c04fd930c9	FRS-Directory-Filter	5	1800	0	
0			1be8f177-a9ff-11d0-afe2-00c04fd930c9	FRS-DS-Poll	5	1800	0	
0			52458020-ca6a-11d0-afff-0000f80367c1	FRS-Extensions	5	1800	0	
0			1be8f178-a9ff-11d0-afe2-00c04fd930c9	FRS-Fault-Condition	5	1800	0	
0			1be8f170-a9ff-11d0-afe2-00c04fd930c9	FRS-File-Filter	5	1800	0	
0			2a13257d-9373-11d1-aebc-0000f80367c1	FRS-Flags	5	1800	0	
0			5245801e-ca6a-11d0-afff-0000f80367c1	FRS-Level-Limit	5	1800	0	
0			2a13257e-9373-11d1-aebc-0000f80367c1	FRS-Member-Reference	5	1800	0	
0			2a13257f-9373-11d1-aebc-0000f80367c1	FRS-Member-Reference-BL	5	1800	0	
0			2a132580-9373-11d1-aebc-0000f80367c1	FRS-Partner-Auth-Level	5	1800	0	
0			2a132581-9373-11d1-aebc-0000f80367c1	FRS-Primary-Member	5	1800	0	
0			5245801a-ca6a-11d0-afff-0000f80367c1	FRS-Replica-Set-GUID	5	1800	0	
0			26d9736b-6070-11d1-a9c6-0000f80367c1	FRS-Replica-Set-Type	5	1800	0	
0			1be8f174-a9ff-11d0-afe2-00c04fd930c9	FRS-Root-Path	5	1800	0	
0			5245801f-ca6a-11d0-afff-0000f80367c1	FRS-Root-Security	5	1800	0	
0			ddac0cee-af8f-11d0-afeb-00c04fd930c9	FRS-Service-Command	5	1800	0	
0			2a132582-9373-11d1-aebc-0000f80367c1	FRS-Service-Command-Status	5	1800	0	
0			1be8f175-a9ff-11d0-afe2-00c04fd930c9	FRS-Staging-Path	5	1800	0	
0			2a132583-9373-11d1-aebc-0000f80367c1	FRS-Time-Last-Command	5	1800	0	
0			2a132584-9373-11d1-aebc-0000f80367c1	FRS-Time-Last-Config-Change	5	1800	0	
0			1be8f172-a9ff-11d0-afe2-00c04fd930c9	FRS-Update-Timeout	5	1800	0	
0			2a132585-9373-11d1-aebc-0000f80367c1	FRS-Version	5	1800	0	
0			26d9736c-6070-11d1-a9c6-0000f80367c1	FRS-Version-GUID	5	1800	0	
0			1be8f173-a9ff-11d0-afe2-00c04fd930c9	FRS-Working-Path	5	1800	0	
0			66171887-8f3c-11d0-afda-00c04fd930c9	FSMO-Role-Owner	5	1800	0	
0			5fd424a1-1262-11d0-a060-00aa006c33ed	Garbage-Coll-Period	5	1800	0	
0			bf96797a-0de6-11d0-a285-00aa003049e2	Generated-Connection	5	1800	0	
0			16775804-47f3-11d1-a9c3-0000f80367c1	Generation-Qualifier	5	1800	0	
0			f0f8ff8e-1191-11d0-a060-00aa006c33ed	Given-Name	5	1800	0	
0			f754c748-06f4-11d2-aa53-00c04fd7d83a	Global-Address-List	5	1800	0	
0			bf96797d-0de6-11d0-a285-00aa003049e2	Governs-ID	5	1800	0	
0			f30e3bbe-9ff0-11d1-b603-0000f80367c1	GP-Link	5	1800	0	
0			f30e3bbf-9ff0-11d1-b603-0000f80367c1	GP-Options	5	1800	0	
0			f30e3bc1-9ff0-11d1-b603-0000f80367c1	GPC-File-Sys-Path	5	1800	0	
0			f30e3bc0-9ff0-11d1-b603-0000f80367c1	GPC-Functionality-Version	5	1800	0	
0			32ff8ecc-783f-11d2-9916-0000f87a57d4	GPC-Machine-Extension-Names	5	1800	0	
0			42a75fc6-783f-11d2-9916-0000f87a57d4	GPC-User-Extension-Names	5	1800	0	
0			7bd4c7a6-1add-4436-8c04-3999a880154c	GPC-WQL-Filter	5	1800	0	
0			bf96797e-0de6-11d0-a285-00aa003049e2	Group-Attributes	5	1800	0	
0			bf967980-0de6-11d0-a285-00aa003049e2	Group-Membership-SAM	5	1800	0	
0			eea65905-8ac6-11d0-afda-00c04fd930c9	Group-Priority	5	1800	0	
0			9a9a021e-4a5b-11d1-a9c3-0000f80367c1	Group-Type	5	1800	0	
0			eea65904-8ac6-11d0-afda-00c04fd930c9	Groups-to-Ignore	5	1800	0	
0			bf967982-0de6-11d0-a285-00aa003049e2	Has-Master-NCs	5	1800	0	
